frame_id,image_path,bbox,landmark,x_norm,y_norm,visibility,center_x,center_y,unit_length
00000,/Users/nikko/Downloads/ProjectPractic-model-2/model/project_root/data/visualizations/video/push_up/frame_00000.png,"[264, 69, 2098, 1059]",LEFT_SHOULDER,0.4693009565647406,-0.17529682246576217,0.9996398687362671,0.6068905666470528,0.3931276686489582,0.422160800214472
00000,/Users/nikko/Downloads/ProjectPractic-model-2/model/project_root/data/visualizations/video/push_up/frame_00000.png,"[264, 69, 2098, 1059]",RIGHT_SHOULDER,0.30426349671599007,-0.4105128085561896,0.9997890591621399,0.6068905666470528,0.3931276686489582,0.422160800214472
00000,/Users/nikko/Downloads/ProjectPractic-model-2/model/project_root/data/visualizations/video/push_up/frame_00000.png,"[264, 69, 2098, 1059]",LEFT_HIP,-0.34285018097484443,0.3826483853006659,0.9964256882667542,0.6068905666470528,0.3931276686489582,0.422160800214472
00000,/Users/nikko/Downloads/ProjectPractic-model-2/model/project_root/data/visualizations/video/push_up/frame_00000.png,"[264, 69, 2098, 1059]",RIGHT_HIP,-0.4307142723058862,0.20316124572128585,0.9987223744392395,0.6068905666470528,0.3931276686489582,0.422160800214472
00000,/Users/nikko/Downloads/ProjectPractic-model-2/model/project_root/data/visualizations/video/push_up/frame_00000.png,"[264, 69, 2098, 1059]",LEFT_ELBOW,0.3220996756349238,0.4924149818674892,0.6706003546714783,0.6068905666470528,0.3931276686489582,0.422160800214472
00000,/Users/nikko/Downloads/ProjectPractic-model-2/model/project_root/data/visualizations/video/push_up/frame_00000.png,"[264, 69, 2098, 1059]",RIGHT_ELBOW,-0.01769966638416513,0.3927831041197716,0.9897791743278503,0.6068905666470528,0.3931276686489582,0.422160800214472
00000,/Users/nikko/Downloads/ProjectPractic-model-2/model/project_root/data/visualizations/video/push_up/frame_00000.png,"[264, 69, 2098, 1059]",LEFT_WRIST,0.36395782499008206,1.142740154442198,0.9429246187210083,0.6068905666470528,0.3931276686489582,0.422160800214472
00000,/Users/nikko/Downloads/ProjectPractic-model-2/model/project_root/data/visualizations/video/push_up/frame_00000.png,"[264, 69, 2098, 1059]",RIGHT_WRIST,0.020441529910548532,1.209245884619163,0.995415449142456,0.6068905666470528,0.3931276686489582,0.422160800214472
00000,/Users/nikko/Downloads/ProjectPractic-model-2/model/project_root/data/visualizations/video/push_up/frame_00000.png,"[264, 69, 2098, 1059]",RIGHT_KNEE,-0.9221537851927082,0.5499352752245894,0.9786174297332764,0.6068905666470528,0.3931276686489582,0.422160800214472
00000,/Users/nikko/Downloads/ProjectPractic-model-2/model/project_root/data/visualizations/video/push_up/frame_00000.png,"[264, 69, 2098, 1059]",LEFT_ANKLE,-1.1905537535761168,0.770282425449836,0.706596314907074,0.6068905666470528,0.3931276686489582,0.422160800214472
