frame_id,image_path,bbox,landmark,x_norm,y_norm,visibility,center_x,center_y,unit_length
00000,/Users/nikko/Downloads/moi-main/project_root/data/visualizations/video/pullups_video2/frame_00000.png,"[363, 318, 617, 1614]",LEFT_SHOULDER,-0.6714283464951466,-0.23952482890426213,0.9998660087585449,0.5733686462044716,0.4181661754846573,0.4663761016527315
00000,/Users/nikko/Downloads/moi-main/project_root/data/visualizations/video/pullups_video2/frame_00000.png,"[363, 318, 617, 1614]",RIGHT_SHOULDER,0.3372153967911942,-0.2899611984484082,0.9998243451118469,0.5733686462044716,0.4181661754846573,0.4663761016527315
00000,/Users/nikko/Downloads/moi-main/project_root/data/visualizations/video/pullups_video2/frame_00000.png,"[363, 318, 617, 1614]",LEFT_HIP,-0.1506302946472832,0.2642982564019309,0.9994211196899414,0.5733686462044716,0.4181661754846573,0.4663761016527315
00000,/Users/nikko/Downloads/moi-main/project_root/data/visualizations/video/pullups_video2/frame_00000.png,"[363, 318, 617, 1614]",RIGHT_HIP,0.48484324435123555,0.2651877709507394,0.9996496438980103,0.5733686462044716,0.4181661754846573,0.4663761016527315
00000,/Users/nikko/Downloads/moi-main/project_root/data/visualizations/video/pullups_video2/frame_00000.png,"[363, 318, 617, 1614]",RIGHT_ELBOW,0.48057740863138904,-0.5477075603498639,0.9306108355522156,0.5733686462044716,0.4181661754846573,0.4663761016527315
00000,/Users/nikko/Downloads/moi-main/project_root/data/visualizations/video/pullups_video2/frame_00000.png,"[363, 318, 617, 1614]",LEFT_WRIST,-0.5504853602821965,-0.7399944060203026,0.8033162951469421,0.5733686462044716,0.4181661754846573,0.4663761016527315
00000,/Users/nikko/Downloads/moi-main/project_root/data/visualizations/video/pullups_video2/frame_00000.png,"[363, 318, 617, 1614]",RIGHT_WRIST,0.15264470642022618,-0.7929906859685629,0.9946684241294861,0.5733686462044716,0.4181661754846573,0.4663761016527315
00000,/Users/nikko/Downloads/moi-main/project_root/data/visualizations/video/pullups_video2/frame_00000.png,"[363, 318, 617, 1614]",RIGHT_KNEE,0.31183700993766555,0.6990700909767562,0.8288369178771973,0.5733686462044716,0.4181661754846573,0.4663761016527315
00000,/Users/nikko/Downloads/moi-main/project_root/data/visualizations/video/pullups_video2/frame_00000.png,"[363, 318, 617, 1614]",RIGHT_ANKLE,-0.04713655493155355,1.096351443395591,0.9377698302268982,0.5733686462044716,0.4181661754846573,0.4663761016527315
00000,/Users/nikko/Downloads/moi-main/project_root/data/visualizations/video/pullups_video2/frame_00000.png,"[363, 318, 617, 1614]",LEFT_EYE,0.05981453357359692,-0.3938795663377609,0.9995015859603882,0.5733686462044716,0.4181661754846573,0.4663761016527315
